Data_as_of,Start_week,End_Week,State,Sex,Age_group,COVID-19_Deaths,Total_Deaths,Pneumonia_Deaths,Pneumonia_and_COVID-19_Deaths,Influenza_Deaths,"Pneumonia,_Influenza,_or_COVID-19_Deaths",Footnote
09/09/2020,02/01/2020,09/05/2020,Texas,Female,15-24_years,15,480,15,,,27,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Texas,Female,18-29_years,28,799,32,13,,52,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Texas,Female,25-34_years,48,939,46,20,,79,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Texas,Female,30-49_years,293,3624,309,139,24,486,
09/09/2020,02/01/2020,09/05/2020,Texas,Female,35-44_years,138,1690,148,60,14,239,
09/09/2020,02/01/2020,09/05/2020,Texas,Female,45-54_years,338,3406,364,172,21,551,
09/09/2020,02/01/2020,09/05/2020,Texas,Female,50-64_years,946,9605,1109,496,45,1603,
09/09/2020,02/01/2020,09/05/2020,Texas,Female,55-64_years,732,7609,878,392,32,1249,
09/09/2020,02/01/2020,09/05/2020,Texas,Female,65-74_years,1171,11955,1366,593,41,1985,
09/09/2020,02/01/2020,09/05/2020,Texas,Female,75-84_years,1268,15750,1609,660,37,2251,
09/09/2020,02/01/2020,09/05/2020,Texas,Female,85_years_and_over,1471,21193,1759,653,31,2608,
09/09/2020,02/01/2020,09/05/2020,Texas,Female,All_Ages,5185,63736,6200,2557,186,9009,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,Under_1_year,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,0-17_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,1-4_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,5-14_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,15-24_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,18-29_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,25-34_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,30-49_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,35-44_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,45-54_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,50-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,55-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,65-74_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,75-84_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,85_years_and_over,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Texas,Unknown,All_Ages,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Texas,All_Sexes,All_Ages,12558,137797,14222,6263,358,20865,
09/09/2020,02/01/2020,09/05/2020,Utah,Male,Under_1_year,0,76,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,0-17_years,0,135,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,1-4_years,0,12,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Male,5-14_years,0,23,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,15-24_years,,141,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,18-29_years,,207,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,25-34_years,,218,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,30-49_years,17,629,19,,,34,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,35-44_years,,308,,,,18,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,45-54_years,19,428,25,11,,36,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,50-64_years,62,1085,76,33,10,115,
09/09/2020,02/01/2020,09/05/2020,Utah,Male,55-64_years,49,850,59,25,,90,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,65-74_years,58,1314,103,32,,132,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,75-84_years,67,1537,102,19,,156,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,85_years_and_over,47,1542,92,,,134,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Male,All_Ages,254,6449,400,100,27,581,
09/09/2020,02/01/2020,09/05/2020,Utah,Female,Under_1_year,0,70,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,0-17_years,0,111,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,1-4_years,0,10,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Female,5-14_years,0,17,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Female,15-24_years,,57,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,18-29_years,,93,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,25-34_years,,121,,,,10,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,30-49_years,,382,18,,,25,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,35-44_years,,196,,,0,10,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,45-54_years,,260,13,,,23,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,50-64_years,22,721,42,,,59,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,55-64_years,16,576,35,,,45,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,65-74_years,34,946,59,15,,81,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,75-84_years,43,1524,91,12,,125,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,85_years_and_over,52,2099,89,10,,133,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Utah,Female,All_Ages,161,5876,306,47,13,433,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,Under_1_year,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,0-17_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,1-4_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,5-14_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,15-24_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,18-29_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,25-34_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,30-49_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,35-44_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,45-54_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,50-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,55-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,65-74_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,75-84_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,85_years_and_over,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,Unknown,All_Ages,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Utah,All_Sexes,All_Ages,415,12325,706,147,40,1014,
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,Under_1_year,0,,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,0-17_years,0,10,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,1-4_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,5-14_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,15-24_years,0,16,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,18-29_years,0,30,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,25-34_years,0,45,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,30-49_years,,135,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,35-44_years,,63,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,45-54_years,,114,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,50-64_years,,341,11,,,14,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,55-64_years,,270,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,65-74_years,,391,19,,,26,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,75-84_years,16,474,35,,,50,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,85_years_and_over,,503,40,,,46,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Male,All_Ages,35,1884,107,12,10,140,
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,Under_1_year,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,0-17_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,1-4_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,5-14_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,15-24_years,0,10,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,18-29_years,0,17,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,25-34_years,0,16,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,30-49_years,,69,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,35-44_years,,30,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,45-54_years,,68,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,50-64_years,0,185,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,55-64_years,0,147,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,65-74_years,,287,10,0,,17,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,75-84_years,,411,16,0,,24,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,85_years_and_over,10,747,40,,,51,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Female,All_Ages,24,1718,70,,,98,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,Under_1_year,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,0-17_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,1-4_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,5-14_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,15-24_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,18-29_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,25-34_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,30-49_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,35-44_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,45-54_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,50-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,55-64_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,65-74_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,75-84_years,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,85_years_and_over,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,Unknown,All_Ages,0,0,0,0,0,0,
09/09/2020,02/01/2020,09/05/2020,Vermont,All_Sexes,All_Ages,59,3602,177,14,16,238,
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,Under_1_year,0,143,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,0-17_years,0,254,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,1-4_years,0,25,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,5-14_years,0,35,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,15-24_years,,350,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,18-29_years,,610,10,,,13,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,25-34_years,,675,12,,,16,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,30-49_years,66,1887,61,30,,103,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,35-44_years,25,909,26,10,,46,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,45-54_years,78,1609,75,34,,123,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,50-64_years,241,4583,276,114,12,415,
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,55-64_years,200,3588,230,98,,341,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,65-74_years,324,5028,354,142,19,555,
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,75-84_years,397,5769,450,153,10,703,
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,85_years_and_over,346,4996,363,108,12,612,
09/09/2020,02/01/2020,09/05/2020,Virginia,Male,All_Ages,1379,23127,1515,550,62,2404,
09/09/2020,02/01/2020,09/05/2020,Virginia,Female,Under_1_year,0,148,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Female,0-17_years,0,217,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Female,1-4_years,0,20,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Female,5-14_years,0,30,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Female,15-24_years,0,107,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Female,18-29_years,,206,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/09/2020,02/01/2020,09/05/2020,Virginia,Female,25-34_years,,293,,,,11,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
